timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg
1.250002984,1.250002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,2,1
1.250502984,1.250502984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,2,1
1.251502984,1.251502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,2,1
1.2525042184,1.2525042184,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,2,1
1.2530010168,1.2530010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,2,1
1.256002984,1.256002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,3,2
1.2560046912,1.2560046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,3,2
1.2560063984,1.2560063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,3,2
1.2565042184,1.2565042184,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,3,2
1.2565059256,1.2565059256,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,2,1
1.2570010168,1.2570010168,10.0.1.200,4009,car[3],2000,0.0004997324,0,0.002,3,2
1.2570034568,1.2570034568,10.0.2.0,4009,car[4],2000,0.0000016996,0,0.002,3,2
1.257502984,1.257502984,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,3,2
1.257503428,1.257503428,10.0.3.192,4009,car[12],2000,0.0004999636,0,0.002,3,2
1.258002984,1.258002984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,3,2
1.258502984,1.258502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,3,2
1.2585046912,1.2585046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,3,2
1.259002984,1.259002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,3,2
1.2595010168,1.2595010168,10.0.3.24,4009,car[9],2000,0.0014980252,0,0.002,3,2
1.2595034568,1.2595034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,3,2
1.260002984,1.260002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,3,2
1.261002984,1.261002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,3,2
1.261502984,1.261502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,3,2
1.2630010168,1.2630010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,3,2
1.266002984,1.266002984,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,4,3
1.2660046912,1.2660046912,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,3,2
1.266502984,1.266502984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,4,3
1.2665059256,1.2665059256,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,4,3
1.2665076328,1.2665076328,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,4,3
1.2670010168,1.2670010168,10.0.1.200,4009,car[3],2000,0.0004980252,0,0.002,4,3
1.2670034568,1.2670034568,10.0.2.0,4009,car[4],2000,0.0000016996,0,0.002,4,3
1.267502984,1.267502984,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,4,3
1.268002984,1.268002984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,4,3
1.268502984,1.268502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,4,3
1.2685046912,1.2685046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,4,3
1.269002984,1.269002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,4,3
1.2695010168,1.2695010168,10.0.3.24,4009,car[9],2000,0.0014980252,0,0.002,4,3
1.2695034568,1.2695034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,4,3
1.270002984,1.270002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,4,3
1.2700046912,1.2700046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,4,3
1.270502984,1.270502984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,4,3
1.271002984,1.271002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,4,3
1.271502984,1.271502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,4,3
1.275502984,1.275502984,10.0.1.32,4009,car[0],2000,0.0000016996,0,0.002,4,3
1.276002984,1.276002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,5,4
1.2760046912,1.2760046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,5,4
1.2760063984,1.2760063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,5,4
1.276502984,1.276502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,5,4
1.2765059256,1.2765059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,5,4
1.2770010168,1.2770010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,5,4
1.2770046912,1.2770046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,5,4
1.277502984,1.277502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,5,4
1.277503428,1.277503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,5,4
1.2780042184,1.2780042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,5,4
1.278502984,1.278502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,5,4
1.2785046912,1.2785046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,5,4
1.279002984,1.279002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,5,4
1.2795010168,1.2795010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,5,4
1.2795034568,1.2795034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,5,4
1.280002984,1.280002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,5,4
1.281502984,1.281502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,5,4
1.2825010168,1.2825010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,5,4
1.283002984,1.283002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,5,4
1.286002984,1.286002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,6,5
1.2860046912,1.2860046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,6,5
1.2860063984,1.2860063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,6,5
1.286502984,1.286502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,6,5
1.2865059256,1.2865059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,6,5
1.2870010168,1.2870010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,6,5
1.2870046912,1.2870046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,6,5
1.287502984,1.287502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,6,5
1.287503428,1.287503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,6,5
1.288002984,1.288002984,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,6,5
1.288502984,1.288502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,6,5
1.2885046912,1.2885046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,6,5
1.289002984,1.289002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,6,5
1.289502984,1.289502984,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,6,5
1.290002984,1.290002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,6,5
1.290502984,1.290502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,6,5
1.291002984,1.291002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,6,5
1.291502984,1.291502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,6,5
1.2925010168,1.2925010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,6,5
1.296002984,1.296002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,7,6
1.2960046912,1.2960046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,7,6
1.2960063984,1.2960063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,7,6
1.296502984,1.296502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,7,6
1.2965059256,1.2965059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,7,6
1.2970010168,1.2970010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,7,6
1.2970046912,1.2970046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,7,6
1.297502984,1.297502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,7,6
1.2980042184,1.2980042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,7,6
1.298502984,1.298502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,7,6
1.2985046912,1.2985046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,7,6
1.299002984,1.299002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,7,6
1.2995010168,1.2995010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,7,6
1.2995034568,1.2995034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,7,6
1.300002984,1.300002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,7,6
1.3005010168,1.3005010168,10.0.3.136,4009,car[11],2000,0.0034992596,0,0.002,7,6
1.301502984,1.301502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,7,6
1.3025010168,1.3025010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,7,6
1.306002984,1.306002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,8,7
1.3060046912,1.3060046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,8,7
1.3060063984,1.3060063984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,7,6
1.306502984,1.306502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,8,7
1.3065046912,1.3065046912,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,8,7
1.3065063984,1.3065063984,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,8,7
1.307002984,1.307002984,10.0.2.0,4009,car[4],2000,0.0000016996,0,0.002,8,7
1.3070046912,1.3070046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,8,7
1.3075042184,1.3075042184,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,8,7
1.3080010168,1.3080010168,10.0.2.112,4009,car[6],2000,0.0004997324,0,0.002,8,7
1.3080034568,1.3080034568,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,8,7
1.308502984,1.308502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,8,7
1.3085046912,1.3085046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,8,7
1.309002984,1.309002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,8,7
1.309502984,1.309502984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,8,7
1.310002984,1.310002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,8,7
1.3110010168,1.3110010168,10.0.3.80,4009,car[10],2000,0.0004997324,0,0.002,8,7
1.311502984,1.311502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,8,7
1.3120042184,1.3120042184,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,8,7
1.3125010168,1.3125010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,8,7
1.316002984,1.316002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,9,8
1.3160046912,1.3160046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,9,8
1.3160063984,1.3160063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,9,8
1.316502984,1.316502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,9,8
1.3165059256,1.3165059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,9,8
1.3170010168,1.3170010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,9,8
1.3175010168,1.3175010168,10.0.3.136,4009,car[11],2000,0.0004992596,0,0.002,9,8
1.3180042184,1.3180042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,9,8
1.318502984,1.318502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,9,8
1.3185046912,1.3185046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,9,8
1.319002984,1.319002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,9,8
1.3195010168,1.3195010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,9,8
1.3195034568,1.3195034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,9,8
1.3205010168,1.3205010168,10.0.4.48,4009,car[14],2000,0.0004997324,0,0.002,9,8
1.3230010168,1.3230010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,9,8
1.3230034568,1.3230034568,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,9,8
1.323502984,1.323502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,9,8
1.3235046912,1.3235046912,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,9,8
1.324502984,1.324502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,9,8
1.326002984,1.326002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,10,9
1.3260046912,1.3260046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,10,9
1.3260063984,1.3260063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,10,9
1.326502984,1.326502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,10,9
1.3265059256,1.3265059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,10,9
1.3270010168,1.3270010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,10,9
1.3270034568,1.3270034568,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,10,9
1.328002984,1.328002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,10,9
1.328003428,1.328003428,10.0.3.24,4009,car[9],2000,0.0005021436,0,0.002,10,9
1.328502984,1.328502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,10,9
1.329002984,1.329002984,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,10,9
1.3290046912,1.3290046912,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,10,9
1.329502984,1.329502984,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,10,9
1.330002984,1.330002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,10,9
1.330502984,1.330502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,10,9
1.3310010168,1.3310010168,10.0.3.80,4009,car[10],2000,0.0004980252,0,0.002,10,9
1.3310034568,1.3310034568,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,10,9
1.331502984,1.331502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,10,9
1.3325010168,1.3325010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,10,9
1.336002984,1.336002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,11,10
1.3360046912,1.3360046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,11,10
1.3360063984,1.3360063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,11,10
1.3365042184,1.3365042184,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,11,10
1.3370010168,1.3370010168,10.0.2.0,4009,car[4],2000,0.0004997324,0,0.002,11,10
1.3370046912,1.3370046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,11,10
1.337502984,1.337502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,11,10
1.337503428,1.337503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,11,10
1.3380042184,1.3380042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,11,10
1.338502984,1.338502984,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,11,10
1.339002984,1.339002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,11,10
1.339502984,1.339502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,11,10
1.339503428,1.339503428,10.0.2.224,4009,car[8],2000,0.0015021436,0,0.002,11,10
1.339505164,1.339505164,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,11,10
1.340502984,1.340502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,11,10
1.340503428,1.340503428,10.0.4.48,4009,car[14],2000,0.0005021436,0,0.002,11,10
1.341502984,1.341502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,11,10
1.3415046912,1.3415046912,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,11,10
1.3425010168,1.3425010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,11,10
1.346002984,1.346002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,12,11
1.3460046912,1.3460046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,12,11
1.3460063984,1.3460063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,12,11
1.346502984,1.346502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,12,11
1.3465059256,1.3465059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,12,11
1.3470010168,1.3470010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,12,11
1.3470034568,1.3470034568,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,12,11
1.3480042184,1.3480042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,12,11
1.348502984,1.348502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,12,11
1.3485046912,1.3485046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,12,11
1.3495010168,1.3495010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,12,11
1.3495034568,1.3495034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,12,11
1.350002984,1.350002984,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,12,11
1.351002984,1.351002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,12,11
1.351502984,1.351502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,12,11
1.352002984,1.352002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,12,11
1.353002984,1.353002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,12,11
1.3535010168,1.3535010168,10.0.1.32,4009,car[0],2000,0.0009997324,0,0.002,12,11
1.3535034568,1.3535034568,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,12,11
1.356002984,1.356002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,13,12
1.3560046912,1.3560046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,13,12
1.3560063984,1.3560063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,13,12
1.3565042184,1.3565042184,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,13,12
1.3570010168,1.3570010168,10.0.2.0,4009,car[4],2000,0.0004997324,0,0.002,13,12
1.3570034568,1.3570034568,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,13,12
1.357502984,1.357502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,13,12
1.3575046912,1.3575046912,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,13,12
1.3580042184,1.3580042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,13,12
1.358502984,1.358502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,13,12
1.3585046912,1.3585046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,13,12
1.359002984,1.359002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,13,12
1.3595010168,1.3595010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,13,12
1.3595034568,1.3595034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,13,12
1.3605010168,1.3605010168,10.0.4.48,4009,car[14],2000,0.0004997324,0,0.002,13,12
1.361002984,1.361002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,13,12
1.361502984,1.361502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,13,12
1.362502984,1.362502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,13,12
1.3630010168,1.3630010168,10.0.1.32,4009,car[0],2000,0.0009997324,0,0.002,13,12
1.366002984,1.366002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,14,13
1.3660046912,1.3660046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,14,13
1.3660063984,1.3660063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,14,13
1.366502984,1.366502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,14,13
1.3665059256,1.3665059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,14,13
1.3670010168,1.3670010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,14,13
1.3670046912,1.3670046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,14,13
1.367502984,1.367502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,14,13
1.367503428,1.367503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,14,13
1.3680042184,1.3680042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,14,13
1.368502984,1.368502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,14,13
1.3685046912,1.3685046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,14,13
1.369002984,1.369002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,14,13
1.3695010168,1.3695010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,14,13
1.3695034568,1.3695034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,14,13
1.370002984,1.370002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,14,13
1.370502984,1.370502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,14,13
1.371502984,1.371502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,14,13
1.3725010168,1.3725010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,14,13
1.376002984,1.376002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,15,14
1.3760046912,1.3760046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,15,14
1.3760063984,1.3760063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,15,14
1.376502984,1.376502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,15,14
1.3765059256,1.3765059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,15,14
1.3770010168,1.3770010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,15,14
1.377502984,1.377502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,15,14
1.377503428,1.377503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,15,14
1.3780042184,1.3780042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,15,14
1.378502984,1.378502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,15,14
1.3785046912,1.3785046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,15,14
1.379002984,1.379002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,15,14
1.3795010168,1.3795010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,15,14
1.3795034568,1.3795034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,15,14
1.380002984,1.380002984,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,15,14
1.3805010168,1.3805010168,10.0.4.48,4009,car[14],2000,0.0004980252,0,0.002,15,14
1.381002984,1.381002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,15,14
1.381502984,1.381502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,15,14
1.3825010168,1.3825010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,15,14
1.386002984,1.386002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,16,15
1.3860046912,1.3860046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,16,15
1.3860063984,1.3860063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,16,15
1.386502984,1.386502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,16,15
1.3865059256,1.3865059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,16,15
1.3870010168,1.3870010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,16,15
1.3870046912,1.3870046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,16,15
1.387502984,1.387502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,16,15
1.387503428,1.387503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,16,15
1.3880042184,1.3880042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,16,15
1.388502984,1.388502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,16,15
1.3885046912,1.3885046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,16,15
1.389002984,1.389002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,16,15
1.3895010168,1.3895010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,16,15
1.3895034568,1.3895034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,16,15
1.390002984,1.390002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,16,15
1.390502984,1.390502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,16,15
1.391502984,1.391502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,16,15
1.3925010168,1.3925010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,16,15
1.396002984,1.396002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,17,16
1.3960046912,1.3960046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,17,16
1.3960063984,1.3960063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,17,16
1.396502984,1.396502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,17,16
1.3965059256,1.3965059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,17,16
1.3970010168,1.3970010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,17,16
1.3970046912,1.3970046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,17,16
1.397502984,1.397502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,17,16
1.397503428,1.397503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,17,16
1.3980042184,1.3980042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,17,16
1.398502984,1.398502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,17,16
1.3985046912,1.3985046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,17,16
1.399002984,1.399002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,17,16
1.3995010168,1.3995010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,17,16
1.3995034568,1.3995034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,17,16
1.400002984,1.400002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,17,16
1.401502984,1.401502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,17,16
